iteration,frame,eval_episode_return,train_episode_return,train_exploration_epsilon,train_frame_rate
0,0,0.0,0.0,1.0,595.5711781812294
1,50000,0.0,0.0,0.9775004500000001,164.8226276172403
2,100000,0.0,0.0,0.95500045,169.05415408439669
3,150000,0.0,0.08333333333333333,0.93250045,167.4254833084609
4,200000,0.0,0.041666666666666664,0.91000045,165.10652779867493
5,250000,0.0,0.0,0.88750045,163.33915512458267
6,300000,0.0,0.0,0.8650004499999999,162.1578414023279
7,350000,0.0,0.0,0.8425004500000001,160.69090481884695
8,400000,0.0,0.0,0.82000045,160.10396808503847
9,450000,0.0,0.0,0.79750045,159.5764012424931
10,500000,0.0,0.041666666666666664,0.77500045,159.283609533295
11,550000,0.0,0.0,0.75250045,159.0685890603539
12,600000,0.0,0.0,0.73000045,158.61258383082438
13,650000,0.0,0.0,0.70750045,157.85535447324705
14,700000,0.0,0.0,0.68500045,156.7719412439833
15,750000,0.0,0.0,0.66250045,156.64062858952414
16,800000,0.0,0.0,0.6400004499999999,156.3843768965078
17,850000,0.0,0.0,0.61750045,155.82800636228973
18,900000,0.0,0.0,0.59500045,153.0805389886045
19,950000,0.0,0.0,0.5725004499999999,155.20750699734734
20,1000000,0.0,0.0,0.5500004500000001,154.497413313014
21,1050000,0.0,0.08695652173913043,0.52750045,153.73250378962544
22,1100000,0.0,0.041666666666666664,0.50500045,155.40415182823762
23,1150000,0.0,0.20833333333333334,0.48250045,155.35176846923494
24,1200000,0.0,0.125,0.46000045,155.8970768055945
25,1250000,0.0,0.08333333333333333,0.43750045,156.20961638701948
26,1300000,0.0,0.0,0.4150004500000001,155.3823713267357
27,1350000,0.0,0.0,0.39250045,155.9710814295756
28,1400000,0.0,0.08333333333333333,0.37000045000000004,153.34707653508255
29,1450000,0.0,0.08333333333333333,0.34750044999999996,155.44046424729913
30,1500000,0.0,0.0,0.32500045,154.79343503674045
31,1550000,0.0,0.0,0.30250045000000003,155.6014266672412
32,1600000,0.0,0.08333333333333333,0.28000045,155.66596174333563
33,1650000,0.0,0.0,0.25750045,154.61441526195802
34,1700000,0.0,0.0,0.23500044999999997,154.5307163442173
35,1750000,0.0,0.0,0.21250044999999995,155.36522862843447
36,1800000,0.0,0.0,0.19000045000000004,154.65080773836445
37,1850000,0.0,0.0,0.16750045000000002,154.97564079264544
38,1900000,0.0,0.0,0.14500045,155.41659692026664
39,1950000,0.0,0.041666666666666664,0.12250044999999998,155.39252728491118
40,2000000,0.0,0.0,0.10000044999999996,155.30266249774547
41,2050000,0.0,0.08333333333333333,0.1,154.75073451836911
42,2100000,0.0,0.08333333333333333,0.1,155.8438969765066
43,2150000,0.0,0.24,0.1,155.63658243398376
44,2200000,0.0,0.041666666666666664,0.1,156.21931477890152
45,2250000,0.0,0.16,0.1,155.43088537355473
46,2300000,0.0,0.16666666666666666,0.1,156.10055694112208
47,2350000,0.0,0.16666666666666666,0.1,155.8396587324571
48,2400000,0.0,0.08333333333333333,0.1,155.65932476463655
49,2450000,0.0,0.19230769230769232,0.1,155.43772229118355
50,2500000,0.0,0.08333333333333333,0.1,155.2287405075009
51,2550000,0.0,0.2,0.1,155.25271235731205
52,2600000,0.0,0.24,0.1,155.36689506666667
53,2650000,0.0,0.0,0.1,155.24437856259792
54,2700000,0.0,0.12,0.1,154.62175243678286
55,2750000,0.0,0.08333333333333333,0.1,154.93372163708042
56,2800000,0.0,0.0,0.1,154.93285337167381
57,2850000,0.0,0.0,0.1,154.51880814462018
58,2900000,0.0,0.12,0.1,154.0483861591588
59,2950000,0.0,0.125,0.1,154.0157967796626
60,3000000,0.0,0.041666666666666664,0.1,153.53925914348122
61,3050000,0.0,0.13043478260869565,0.1,154.57577033422749
62,3100000,0.0,0.08333333333333333,0.1,154.7925867931711
63,3150000,0.0,0.3076923076923077,0.1,155.12849040869008
64,3200000,0.0,0.12,0.1,156.45136617313034
65,3250000,0.0,0.16,0.1,157.83928117572933
66,3300000,0.0,0.08333333333333333,0.1,158.44957905959228
67,3350000,0.0,0.125,0.1,158.71655420830885
68,3400000,0.0,0.2692307692307692,0.1,159.47416636702704
69,3450000,0.0,0.23076923076923078,0.1,158.95423666678766
70,3500000,0.0,0.12,0.1,159.0196570421699
71,3550000,0.0,0.2,0.1,159.24343588185522
72,3600000,0.0,0.39285714285714285,0.1,158.33269112492857
73,3650000,0.0,0.39285714285714285,0.1,157.17710963053358
74,3700000,0.0,0.16,0.1,158.62340428237184
75,3750000,0.0,0.3333333333333333,0.1,158.09095968108429
76,3800000,0.0,0.4642857142857143,0.1,158.50830565928646
77,3850000,0.0,0.2692307692307692,0.1,158.26931847033424
78,3900000,0.0,0.4482758620689655,0.1,158.96882708040135
79,3950000,0.0,0.5172413793103449,0.1,158.46821388269456
80,4000000,0.0,0.5806451612903226,0.1,158.9166215821026
81,4050000,0.0,0.7647058823529411,0.1,159.28659721118248
82,4100000,0.0,0.775,0.1,159.02901384236586
83,4150000,0.0,0.7857142857142857,0.1,157.0769089181638
84,4200000,0.0,0.7777777777777778,0.1,158.77801144678918
85,4250000,0.0,0.6857142857142857,0.1,158.51468375603142
86,4300000,0.0,0.59375,0.1,158.31287731132468
87,4350000,0.0,0.5161290322580645,0.1,157.7394995477812
88,4400000,0.0,0.5161290322580645,0.1,158.06334509469406
89,4450000,0.0,0.7142857142857143,0.1,156.28580566956737
90,4500000,0.0,0.5588235294117647,0.1,155.90622204735897
91,4550000,0.0,0.41379310344827586,0.1,152.36496803350963
92,4600000,0.0,0.6571428571428571,0.1,156.48970600359533
93,4650000,0.0,0.8571428571428571,0.1,156.77563438664436
94,4700000,0.0,0.9215686274509803,0.1,156.659383025105
95,4750000,0.0,0.9622641509433962,0.1,156.1679817740156
96,4800000,0.0,0.9818181818181818,0.1,156.34427810807063
97,4850000,0.0,0.9454545454545454,0.1,155.7370472948728
98,4900000,0.0,0.9838709677419355,0.1,155.8887360269901
99,4950000,0.0,0.9848484848484849,0.1,156.4710330345361
100,5000000,0.0,0.9722222222222222,0.1,157.22231847545663
101,5050000,0.0,1.0,0.1,157.52810884143364
102,5100000,0.0,1.0,0.1,157.06083968131998
103,5150000,0.0,1.0,0.1,157.963191721779
104,5200000,0.2,1.0,0.1,154.87998523205258
105,5250000,0.0,1.0,0.1,157.9161982471201
106,5300000,0.0,1.0,0.1,157.07593618805905
