iteration,frame,eval_episode_return,train_episode_return,train_exploration_epsilon,train_frame_rate
0,0,0.0,0.0,1.0,586.5046249270031
1,50000,0.0,0.0,0.9775004500000001,158.32153132404764
2,100000,0.0,0.0,0.95500045,162.02810945293393
3,150000,0.0,0.0,0.93250045,158.75008411221953
4,200000,0.0,0.0,0.91000045,157.87313778244885
5,250000,0.0,0.0,0.88750045,155.22388616717208
6,300000,0.0,0.0,0.8650004499999999,154.0529344204388
7,350000,0.0,0.0,0.8425004500000001,152.42970699405464
8,400000,0.0,0.0,0.82000045,151.28849868436276
9,450000,0.0,0.0,0.79750045,150.93817599578696
10,500000,0.0,0.0,0.77500045,150.3821152588964
11,550000,0.0,0.0,0.75250045,148.49154779579894
12,600000,0.0,0.0,0.73000045,151.16079979392035
13,650000,0.0,0.0,0.70750045,151.61268633011238
14,700000,0.0,0.0,0.68500045,150.70795529090995
15,750000,0.0,0.043478260869565216,0.66250045,150.36883626783663
16,800000,0.0,0.043478260869565216,0.6400004499999999,149.1754310684387
17,850000,0.0,0.0,0.61750045,148.98560175236744
18,900000,0.0,0.0,0.59500045,148.03200010541997
19,950000,0.0,0.0,0.5725004499999999,146.41237496420086
20,1000000,0.0,0.0,0.5500004500000001,147.18020617917495
21,1050000,0.0,0.0,0.52750045,147.47030986072502
22,1100000,0.0,0.0,0.50500045,146.63696733308507
23,1150000,0.0,0.0,0.48250045,147.03009822877524
24,1200000,0.0,0.0,0.46000045,147.0320854914318
25,1250000,0.0,0.041666666666666664,0.43750045,146.916081045439
26,1300000,0.0,0.041666666666666664,0.4150004500000001,145.17263357816222
27,1350000,0.0,0.041666666666666664,0.39250045,146.96031566880015
28,1400000,0.0,0.0,0.37000045000000004,146.8281644270894
29,1450000,0.0,0.0,0.34750044999999996,160.44353393084907
30,1500000,0.0,0.043478260869565216,0.32500045,160.3860399806048
31,1550000,0.0,0.08695652173913043,0.30250045000000003,160.99981553245135
32,1600000,0.0,0.16,0.28000045,160.84249681577174
33,1650000,0.0,0.0,0.25750045,159.4384284523648
34,1700000,0.0,0.0,0.23500044999999997,159.838357636252
35,1750000,0.0,0.0,0.21250044999999995,160.36287486916422
36,1800000,0.0,0.0,0.19000045000000004,159.52858932235202
37,1850000,0.0,0.041666666666666664,0.16750045000000002,159.46485382865305
38,1900000,0.0,0.0,0.14500045,158.76844189784993
