iteration,frame,eval_episode_return,train_episode_return,train_exploration_epsilon,train_frame_rate
0,0,0.0,0.0,1.0,595.8272010401844
1,50000,0.0,0.0,0.9775004500000001,172.26178851006097
2,100000,0.0,0.043478260869565216,0.95500045,176.29394992635235
3,150000,0.0,0.0,0.93250045,173.0455048456015
4,200000,0.0,0.0,0.91000045,171.55862151397096
5,250000,0.0,0.0,0.88750045,169.80183535782984
6,300000,0.0,0.0,0.8650004499999999,168.923721299349
7,350000,0.0,0.0,0.8425004500000001,167.35163763636226
8,400000,0.0,0.0,0.82000045,166.37969757262553
9,450000,0.0,0.0,0.79750045,165.79314760353094
10,500000,0.0,0.0,0.77500045,165.7150923372534
11,550000,0.0,0.0,0.75250045,165.65125756545436
12,600000,0.0,0.0,0.73000045,163.6217189150486
13,650000,0.0,0.0,0.70750045,163.90649966542466
14,700000,0.0,0.0,0.68500045,164.08114901328454
15,750000,0.0,0.0,0.66250045,163.70592640399937
16,800000,0.0,0.0,0.6400004499999999,163.4024112122144
17,850000,0.0,0.0,0.61750045,160.19686899003563
18,900000,0.0,0.0,0.59500045,162.2914330154106
19,950000,0.0,0.0,0.5725004499999999,160.62788416266858
20,1000000,0.0,0.0,0.5500004500000001,160.15222961360803
21,1050000,0.0,0.0,0.52750045,160.49455505876642
22,1100000,0.0,0.0,0.50500045,160.30762339370023
23,1150000,0.0,0.0,0.48250045,160.15286995074206
24,1200000,0.0,0.0,0.46000045,159.7487926423894
25,1250000,0.0,0.0,0.43750045,159.65669393346883
26,1300000,0.0,0.0,0.4150004500000001,159.49972500644336
27,1350000,0.0,0.0,0.39250045,159.8037659020455
28,1400000,0.0,0.0,0.37000045000000004,158.4913612959221
29,1450000,0.0,0.0,0.34750044999999996,159.9527840801817
30,1500000,0.0,0.0,0.32500045,159.71245410755225
31,1550000,0.0,0.0,0.30250045000000003,159.71248691551972
32,1600000,0.0,0.0,0.28000045,159.28276690715452
33,1650000,0.0,0.043478260869565216,0.25750045,159.61710280870656
34,1700000,0.0,0.0,0.23500044999999997,159.43533360950354
35,1750000,0.0,0.0,0.21250044999999995,159.2520004110339
36,1800000,0.0,0.0,0.19000045000000004,160.04211988564208
37,1850000,0.0,0.0,0.16750045000000002,159.1971776343569
38,1900000,0.0,0.0,0.14500045,159.33813278670712
39,1950000,0.0,0.0,0.12250044999999998,158.92300681687817
40,2000000,0.0,0.0,0.10000044999999996,159.2940534775867
41,2050000,0.0,0.0,0.1,158.8701563062462
42,2100000,0.0,0.0,0.1,156.41188169080314
43,2150000,0.0,0.0,0.1,158.84056619875278
44,2200000,0.0,0.041666666666666664,0.1,159.14809040660276
45,2250000,0.0,0.0,0.1,159.29655365440513
46,2300000,0.0,0.0,0.1,158.97103147256894
47,2350000,0.0,0.0,0.1,159.93544362372958
48,2400000,0.0,0.0,0.1,158.8015593776046
49,2450000,0.0,0.0,0.1,159.39114329676562
50,2500000,0.0,0.043478260869565216,0.1,159.3705400683393
51,2550000,0.0,0.041666666666666664,0.1,158.9953020199592
52,2600000,0.0,0.041666666666666664,0.1,156.92060160574437
53,2650000,0.0,0.0,0.1,159.429010006963
54,2700000,0.0,0.0,0.1,159.7603192789399
55,2750000,0.0,0.0,0.1,159.91868746426644
56,2800000,0.0,0.0,0.1,159.26576831068948
57,2850000,0.0,0.0,0.1,159.70276741444857
58,2900000,0.0,0.0,0.1,159.5951966831206
59,2950000,0.0,0.0,0.1,157.8839346201504
60,3000000,0.0,0.0,0.1,160.21915930087465
61,3050000,0.0,0.0,0.1,159.70099206355317
62,3100000,0.0,0.0,0.1,160.11954481872115
63,3150000,0.0,0.0,0.1,158.08171173055405
64,3200000,0.0,0.0,0.1,160.03226504064784
65,3250000,0.0,0.0,0.1,159.63623023164854
66,3300000,0.0,0.0,0.1,159.3367793740297
67,3350000,0.0,0.0,0.1,159.39837450798245
68,3400000,0.0,0.0,0.1,158.95819389119217
69,3450000,0.0,0.0,0.1,159.55750372428034
70,3500000,0.0,0.0,0.1,159.24282194592482
71,3550000,0.0,0.0,0.1,158.9040082788526
72,3600000,0.0,0.0,0.1,158.90856104070093
73,3650000,0.0,0.0,0.1,158.55092133095832
74,3700000,0.0,0.0,0.1,155.16154589305168
75,3750000,0.0,0.0,0.1,159.28267148435305
76,3800000,0.0,0.0,0.1,158.50672948036367
77,3850000,0.0,0.0,0.1,158.6832559394438
78,3900000,0.0,0.0,0.1,158.5510850056225
79,3950000,0.0,0.0,0.1,158.5645975361279
80,4000000,0.0,0.0,0.1,158.39062611221192
81,4050000,0.0,0.0,0.1,158.51238032347254
82,4100000,0.0,0.0,0.1,158.84544008067968
83,4150000,0.0,0.0,0.1,158.72174023799772
84,4200000,0.0,0.0,0.1,156.5042001879763
85,4250000,0.0,0.0,0.1,159.2631030897721
86,4300000,0.0,0.0,0.1,158.2956595608445
87,4350000,0.0,0.0,0.1,159.30316459708115
88,4400000,0.0,0.0,0.1,158.34324022496767
89,4450000,0.0,0.0,0.1,158.77011149635734
90,4500000,0.0,0.0,0.1,158.73479238459112
91,4550000,0.0,0.0,0.1,158.59257834285737
92,4600000,0.0,0.0,0.1,158.50375718602584
93,4650000,0.0,0.0,0.1,158.80001133329947
94,4700000,0.0,0.0,0.1,158.20474272063697
95,4750000,0.0,0.0,0.1,158.34784875373552
96,4800000,0.0,0.0,0.1,158.8122656783291
97,4850000,0.0,0.0,0.1,158.14058233657548
98,4900000,0.0,0.0,0.1,158.49898442969697
99,4950000,0.0,0.0,0.1,158.4738492470411
100,5000000,0.0,0.0,0.1,159.06772862202908
101,5050000,0.0,0.0,0.1,158.84738896756298
102,5100000,0.0,0.0,0.1,155.20288689545336
103,5150000,0.0,0.0,0.1,159.48181848184106
104,5200000,0.0,0.0,0.1,158.64713965650293
105,5250000,0.0,0.0,0.1,159.0419145420077
106,5300000,0.0,0.0,0.1,158.3833418728966
107,5350000,0.0,0.0,0.1,158.68365363323554
108,5400000,0.0,0.0,0.1,158.39494158135548
109,5450000,0.0,0.0,0.1,159.05885801851068
110,5500000,0.0,0.0,0.1,154.9967410899135
111,5550000,0.0,0.0,0.1,159.2088178794486
112,5600000,0.0,0.0,0.1,158.28744215007455
113,5650000,0.0,0.0,0.1,159.04698806411616
114,5700000,0.0,0.0,0.1,158.14939785318623
115,5750000,0.0,0.0,0.1,159.2452031408658
116,5800000,0.0,0.0,0.1,158.26492351427163
117,5850000,0.0,0.0,0.1,159.15201203042434
118,5900000,0.0,0.0,0.1,158.64873721315428
119,5950000,0.0,0.0,0.1,158.01327958533523
120,6000000,0.0,0.0,0.1,159.02726994955034
121,6050000,0.0,0.0,0.1,155.61747769527972
122,6100000,0.0,0.0,0.1,159.10806532883225
123,6150000,0.0,0.0,0.1,158.22696329753848
124,6200000,0.0,0.0,0.1,159.19302686356738
125,6250000,0.0,0.0,0.1,158.15587948601927
126,6300000,0.0,0.0,0.1,158.69817028058486
127,6350000,0.0,0.0,0.1,158.6472198406875
128,6400000,0.0,0.0,0.1,154.60532999118024
129,6450000,0.0,0.0,0.1,159.34057852677262
130,6500000,0.0,0.0,0.1,158.170339203942
131,6550000,0.0,0.0,0.1,159.1148244190816
132,6600000,0.0,0.0,0.1,158.2446238847369
133,6650000,0.0,0.0,0.1,158.77131282704394
134,6700000,0.0,0.0,0.1,158.3332945223647
135,6750000,0.0,0.0,0.1,155.82191575270826
136,6800000,0.0,0.0,0.1,159.1123173756804
137,6850000,0.0,0.0,0.1,157.85475060781542
138,6900000,0.0,0.0,0.1,158.79100233416966
139,6950000,0.0,0.0,0.1,158.88559227323174
140,7000000,0.0,0.0,0.1,159.17814691537
141,7050000,0.0,0.0,0.1,158.66105704122953
142,7100000,0.0,0.0,0.1,158.17879341000037
143,7150000,0.0,0.0,0.1,158.61871228883393
144,7200000,0.0,0.0,0.1,158.5145587550565
145,7250000,0.0,0.0,0.1,155.46160018411473
146,7300000,0.0,0.0,0.1,159.22549163384178
147,7350000,0.0,0.0,0.1,158.3706844920845
148,7400000,0.0,0.0,0.1,158.58147786349267
149,7450000,0.0,0.0,0.1,158.2536621255965
150,7500000,0.0,0.0,0.1,158.55996854852123
151,7550000,0.0,0.0,0.1,158.2146985602741
152,7600000,0.0,0.0,0.1,157.75408122777006
153,7650000,0.0,0.0,0.1,158.543351362369
154,7700000,0.0,0.0,0.1,158.62262429070898
155,7750000,0.0,0.0,0.1,158.39614257207802
156,7800000,0.0,0.0,0.1,159.45872999825227
157,7850000,0.0,0.0,0.1,158.78650675699214
158,7900000,0.0,0.0,0.1,158.29711733887837
159,7950000,0.0,0.0,0.1,158.26396999632055
160,8000000,0.0,0.0,0.1,159.25999607223991
161,8050000,0.0,0.043478260869565216,0.1,158.87199005152476
162,8100000,0.0,0.0,0.1,155.72901680500144
163,8150000,0.0,0.0,0.1,160.02447764828045
