iteration,frame,eval_episode_return,train_episode_return,train_exploration_epsilon,train_frame_rate
0,0,0.0,0.0,1.0,588.2595861984325
1,50000,0.0,0.043478260869565216,0.9775004500000001,157.41965788247322
2,100000,0.0,0.0,0.95500045,160.12597019044483
3,150000,0.0,0.0,0.93250045,160.2880344771512
4,200000,0.0,0.0,0.91000045,159.53632238201413
5,250000,0.0,0.08695652173913043,0.88750045,158.7674469262029
6,300000,0.0,0.0,0.8650004499999999,156.78922436049106
7,350000,0.0,0.041666666666666664,0.8425004500000001,154.90452785943134
8,400000,0.0,0.08333333333333333,0.82000045,155.12103684248743
9,450000,0.0,0.0,0.79750045,154.1583914311658
10,500000,0.0,0.08333333333333333,0.77500045,153.09858092983606
11,550000,0.0,0.0,0.75250045,151.80650887757406
12,600000,0.0,0.0,0.73000045,150.71547727507354
13,650000,0.0,0.0,0.70750045,149.94816714576473
14,700000,0.0,0.0,0.68500045,149.4186279653873
15,750000,0.0,0.0,0.66250045,148.42557809186047
16,800000,0.0,0.0,0.6400004499999999,146.69601308372646
17,850000,0.0,0.0,0.61750045,147.6359247416666
18,900000,0.0,0.0,0.59500045,145.34775556302546
19,950000,0.0,0.0,0.5725004499999999,146.0631702687568
20,1000000,0.0,0.0,0.5500004500000001,151.74831581816653
21,1050000,0.0,0.0,0.52750045,154.15180697676516
22,1100000,0.0,0.08333333333333333,0.50500045,155.39728402514567
23,1150000,0.0,0.0,0.48250045,157.07857280678573
24,1200000,0.0,0.08333333333333333,0.46000045,157.7888911716923
25,1250000,0.0,0.16666666666666666,0.43750045,159.0373752266873
26,1300000,0.0,0.08333333333333333,0.4150004500000001,157.66566391988587
27,1350000,0.0,0.0,0.39250045,155.78598175124597
28,1400000,0.0,0.0,0.37000045000000004,159.26726371867346
29,1450000,0.0,0.043478260869565216,0.34750044999999996,158.1489532262331
30,1500000,0.0,0.041666666666666664,0.32500045,158.72914393856658
31,1550000,0.0,0.043478260869565216,0.30250045000000003,157.89281757987803
32,1600000,0.0,0.041666666666666664,0.28000045,157.9399993750219
33,1650000,0.0,0.041666666666666664,0.25750045,159.5729662944744
34,1700000,0.0,0.041666666666666664,0.23500044999999997,159.04505880598026
35,1750000,0.0,0.043478260869565216,0.21250044999999995,159.02190210573244
36,1800000,0.0,0.0,0.19000045000000004,159.61670258784324
37,1850000,0.0,0.0,0.16750045000000002,158.95852388029442
38,1900000,0.0,0.16,0.14500045,158.5120214101465
39,1950000,0.0,0.08333333333333333,0.12250044999999998,159.47521806135907
40,2000000,0.0,0.041666666666666664,0.10000044999999996,158.85136614990955
41,2050000,0.0,0.12,0.1,156.58662951575425
42,2100000,0.0,0.16,0.1,159.23837765876385
43,2150000,0.0,0.2692307692307692,0.1,159.11334694488534
44,2200000,0.0,0.125,0.1,159.45647477070472
45,2250000,0.0,0.08,0.1,159.4560901993674
46,2300000,0.0,0.08333333333333333,0.1,159.63764768941581
47,2350000,0.0,0.08333333333333333,0.1,159.52599129819166
48,2400000,0.0,0.0,0.1,159.1024639904069
49,2450000,0.0,0.16666666666666666,0.1,155.8174623795856
50,2500000,0.0,0.0,0.1,158.22584266571351
51,2550000,0.0,0.08333333333333333,0.1,158.25115453521204
52,2600000,0.0,0.041666666666666664,0.1,158.02107891985426
53,2650000,0.0,0.041666666666666664,0.1,157.70691082946533
54,2700000,0.0,0.0,0.1,157.0422663330532
55,2750000,0.0,0.0,0.1,157.17731370110798
56,2800000,0.0,0.0,0.1,155.81152562632707
57,2850000,0.0,0.0,0.1,157.6970846289607
58,2900000,0.0,0.041666666666666664,0.1,157.75887802844872
59,2950000,0.0,0.0,0.1,156.8461336261803
