iteration,frame,eval_episode_return,train_episode_return,train_exploration_epsilon,train_frame_rate
0,0,0.0,0.0,1.0,598.0376475929482
1,50000,0.0,0.0,0.9775004500000001,170.62583621054196
2,100000,0.0,0.0,0.95500045,176.56817931086977
3,150000,0.0,0.0,0.93250045,174.49880274409145
4,200000,0.0,0.0,0.91000045,173.66128602764104
5,250000,0.0,0.0,0.88750045,172.04426578026306
6,300000,0.0,0.0,0.8650004499999999,171.23692828476257
7,350000,0.0,0.0,0.8425004500000001,169.6095081917997
8,400000,0.0,0.0,0.82000045,168.12184966982542
9,450000,0.0,0.0,0.79750045,167.15104578267184
10,500000,0.0,0.0,0.77500045,165.94576389763898
11,550000,0.0,0.0,0.75250045,163.72753670574642
12,600000,0.0,0.0,0.73000045,163.08997614677583
13,650000,0.0,0.0,0.70750045,162.468325776364
14,700000,0.0,0.0,0.68500045,163.04165954961678
15,750000,0.0,0.0,0.66250045,162.59948708410718
16,800000,0.0,0.0,0.6400004499999999,161.05652475930322
17,850000,0.0,0.0,0.61750045,162.01280324452347
18,900000,0.0,0.0,0.59500045,160.87635408432018
19,950000,0.0,0.0,0.5725004499999999,161.16054590578335
20,1000000,0.0,0.0,0.5500004500000001,160.63049464340827
21,1050000,0.0,0.0,0.52750045,160.68749952189063
22,1100000,0.0,0.0,0.50500045,159.86183231914026
23,1150000,0.0,0.0,0.48250045,159.26164603668727
24,1200000,0.0,0.0,0.46000045,159.15767645276696
25,1250000,0.0,0.0,0.43750045,159.2714187186704
26,1300000,0.0,0.0,0.4150004500000001,159.16326938019608
27,1350000,0.0,0.0,0.39250045,158.99293952132388
28,1400000,0.0,0.0,0.37000045000000004,159.1726007862115
29,1450000,0.0,0.0,0.34750044999999996,159.14886457247695
30,1500000,0.0,0.0,0.32500045,159.365842629755
31,1550000,0.0,0.0,0.30250045000000003,159.2558148109864
32,1600000,0.0,0.0,0.28000045,159.52078711750664
33,1650000,0.0,0.0,0.25750045,159.93816447233772
34,1700000,0.0,0.0,0.23500044999999997,159.4798496223696
35,1750000,0.0,0.0,0.21250044999999995,158.97730290851925
36,1800000,0.0,0.0,0.19000045000000004,159.36169032482758
37,1850000,0.0,0.0,0.16750045000000002,159.1725034370917
38,1900000,0.0,0.0,0.14500045,160.0185634227876
39,1950000,0.0,0.0,0.12250044999999998,159.52347230491063
40,2000000,0.0,0.0,0.10000044999999996,160.13650142170823
41,2050000,0.0,0.0,0.1,159.7082670097713
42,2100000,0.0,0.0,0.1,159.7327184337641
43,2150000,0.0,0.0,0.1,159.85556213253955
44,2200000,0.0,0.0,0.1,159.71892001689753
45,2250000,0.0,0.0,0.1,159.31203918056738
46,2300000,0.0,0.0,0.1,160.03269714311884
47,2350000,0.0,0.0,0.1,160.06780689927845
48,2400000,0.0,0.0,0.1,158.56680431032365
49,2450000,0.0,0.0,0.1,159.19612261885695
50,2500000,0.0,0.0,0.1,159.2005207557301
51,2550000,0.0,0.0,0.1,159.49307098239768
52,2600000,0.0,0.0,0.1,159.29476020527568
53,2650000,0.0,0.0,0.1,159.47912880796434
54,2700000,0.0,0.0,0.1,158.78664312838205
55,2750000,0.0,0.0,0.1,159.62537010044605
56,2800000,0.0,0.0,0.1,159.4257869084338
57,2850000,0.0,0.0,0.1,158.49862497527357
58,2900000,0.0,0.0,0.1,158.53486482557236
59,2950000,0.0,0.0,0.1,159.21562081790725
60,3000000,0.0,0.0,0.1,159.23331088714306
61,3050000,0.0,0.0,0.1,158.80573399338402
62,3100000,0.0,0.0,0.1,159.04181774596293
63,3150000,0.0,0.0,0.1,157.33107745479188
64,3200000,0.0,0.0,0.1,157.25834808785964
65,3250000,0.0,0.0,0.1,157.83528647895173
66,3300000,0.0,0.0,0.1,158.9283332458787
67,3350000,0.0,0.0,0.1,158.30144594569884
68,3400000,0.0,0.0,0.1,157.9055902908914
69,3450000,0.0,0.0,0.1,158.21645483549946
70,3500000,0.0,0.0,0.1,158.28429591583256
71,3550000,0.0,0.0,0.1,158.51724604051185
72,3600000,0.0,0.0,0.1,158.27157783869484
73,3650000,0.0,0.0,0.1,158.23611541632323
74,3700000,0.0,0.0,0.1,157.5472364502749
75,3750000,0.0,0.0,0.1,157.90101666449584
76,3800000,0.0,0.0,0.1,158.15147525061016
77,3850000,0.0,0.0,0.1,158.21963075630018
78,3900000,0.0,0.0,0.1,158.1271441504405
79,3950000,0.0,0.0,0.1,158.3693696181645
80,4000000,0.0,0.0,0.1,157.80115423779543
81,4050000,0.0,0.0,0.1,158.6660549599592
82,4100000,0.0,0.0,0.1,158.48676239661137
83,4150000,0.0,0.0,0.1,158.88621451983917
84,4200000,0.0,0.0,0.1,158.5804451901695
85,4250000,0.0,0.0,0.1,158.38524807950537
86,4300000,0.0,0.0,0.1,158.23614237691183
87,4350000,0.0,0.0,0.1,157.79240519892005
88,4400000,0.0,0.0,0.1,158.41270677492972
89,4450000,0.0,0.0,0.1,158.00264413905919
90,4500000,0.0,0.0,0.1,158.36396534929844
91,4550000,0.0,0.0,0.1,157.98928565155595
92,4600000,0.0,0.0,0.1,158.25285037079396
93,4650000,0.0,0.0,0.1,158.29183143945156
94,4700000,0.0,0.0,0.1,157.9831676025666
95,4750000,0.0,0.0,0.1,158.42014890199943
96,4800000,0.0,0.0,0.1,158.27623965707238
97,4850000,0.0,0.0,0.1,157.71424823590877
98,4900000,0.0,0.0,0.1,157.85561623967988
99,4950000,0.0,0.0,0.1,158.37351074193302
100,5000000,0.0,0.0,0.1,158.20201466511105
101,5050000,0.0,0.0,0.1,157.7030502369895
102,5100000,0.0,0.041666666666666664,0.1,157.89277576705027
103,5150000,0.0,0.0,0.1,158.2468996848191
104,5200000,0.0,0.0,0.1,158.40541274502016
105,5250000,0.0,0.0,0.1,158.18322887844974
106,5300000,0.0,0.0,0.1,158.55302619486147
107,5350000,0.0,0.0,0.1,158.1974168796018
108,5400000,0.0,0.0,0.1,158.45709048901819
109,5450000,0.0,0.0,0.1,158.65253530452006
110,5500000,0.0,0.0,0.1,158.63709871546945
111,5550000,0.0,0.0,0.1,158.80842987761676
112,5600000,0.0,0.0,0.1,158.47821824620775
113,5650000,0.0,0.0,0.1,158.27697206935093
114,5700000,0.0,0.0,0.1,158.38986122151667
115,5750000,0.0,0.0,0.1,158.80072940810422
116,5800000,0.0,0.0,0.1,158.63899316297923
117,5850000,0.0,0.0,0.1,159.1640316038001
118,5900000,0.0,0.0,0.1,158.94531772716869
119,5950000,0.0,0.041666666666666664,0.1,159.09563887293834
120,6000000,0.0,0.0,0.1,158.98203124630408
121,6050000,0.0,0.0,0.1,159.5216565649719
122,6100000,0.0,0.0,0.1,159.54552191042222
123,6150000,0.0,0.0,0.1,159.50750781545833
124,6200000,0.0,0.0,0.1,159.7521060613215
125,6250000,0.0,0.0,0.1,160.00328648689649
126,6300000,0.0,0.0,0.1,159.26766060450896
127,6350000,0.0,0.0,0.1,159.97839238187606
128,6400000,0.0,0.0,0.1,159.95002362169006
129,6450000,0.0,0.0,0.1,160.179505192947
130,6500000,0.0,0.0,0.1,160.39825512784748
131,6550000,0.0,0.0,0.1,160.22552992577758
132,6600000,0.0,0.0,0.1,160.2599723100526
133,6650000,0.0,0.0,0.1,160.36861237398452
134,6700000,0.0,0.0,0.1,161.87657757924185
135,6750000,0.0,0.0,0.1,162.36337021660597
136,6800000,0.0,0.0,0.1,163.1525064898821
137,6850000,0.0,0.0,0.1,163.9488041335378
138,6900000,0.0,0.0,0.1,164.70057456306176
139,6950000,0.0,0.0,0.1,165.09228526702097
140,7000000,0.0,0.0,0.1,165.83445420953856
141,7050000,0.0,0.0,0.1,166.40306085258493
142,7100000,0.0,0.0,0.1,166.94403025386848
143,7150000,0.0,0.0,0.1,167.94080257838456
144,7200000,0.0,0.0,0.1,169.0119560231914
145,7250000,0.0,0.0,0.1,169.60041165242413
146,7300000,0.0,0.0,0.1,168.93111841853036
147,7350000,0.0,0.0,0.1,169.5575865881045
148,7400000,0.0,0.0,0.1,170.53678861895736
149,7450000,0.0,0.0,0.1,171.3633464093392
150,7500000,0.0,0.0,0.1,171.6786037356526
151,7550000,0.0,0.0,0.1,172.6757407889046
152,7600000,0.0,0.0,0.1,173.42850213872111
153,7650000,0.0,0.0,0.1,172.57935572640676
154,7700000,0.0,0.0,0.1,173.01705938489656
155,7750000,0.0,0.0,0.1,173.449733170988
156,7800000,0.0,0.0,0.1,172.8409039918397
157,7850000,0.0,0.0,0.1,172.67966990159897
158,7900000,0.0,0.0,0.1,172.87730120664543
159,7950000,0.0,0.0,0.1,172.49976591967402
160,8000000,0.0,0.0,0.1,173.33810915717478
161,8050000,0.0,0.0,0.1,173.67639286036524
162,8100000,0.0,0.0,0.1,173.60629150069
163,8150000,0.0,0.0,0.1,173.37095419180042
164,8200000,0.0,0.0,0.1,173.1680282159261
165,8250000,0.0,0.0,0.1,173.0045343880438
166,8300000,0.0,0.0,0.1,172.37923052208765
167,8350000,0.0,0.0,0.1,172.72875126037397
168,8400000,0.0,0.0,0.1,172.98494849619618
169,8450000,0.0,0.0,0.1,172.65512340295058
170,8500000,0.0,0.0,0.1,172.4232951494332
171,8550000,0.0,0.0,0.1,172.42829507818266
172,8600000,0.0,0.0,0.1,173.00261606754165
173,8650000,0.0,0.0,0.1,172.61431866223603
174,8700000,0.0,0.0,0.1,172.56209743285484
175,8750000,0.0,0.0,0.1,172.92942987979134
176,8800000,0.0,0.0,0.1,172.86707353194936
177,8850000,0.0,0.0,0.1,172.65595777267708
178,8900000,0.0,0.0,0.1,172.60306887635156
179,8950000,0.0,0.0,0.1,172.2661242010028
180,9000000,0.0,0.0,0.1,173.13953068502013
181,9050000,0.0,0.0,0.1,172.97223218478572
182,9100000,0.0,0.0,0.1,173.26912754719285
183,9150000,0.0,0.0,0.1,173.02144233027337
184,9200000,0.0,0.0,0.1,172.8819294955464
185,9250000,0.0,0.0,0.1,173.29635697906562
186,9300000,0.0,0.0,0.1,172.31629684095188
187,9350000,0.0,0.043478260869565216,0.1,173.2174785825706
188,9400000,0.0,0.0,0.1,173.33476577867697
189,9450000,0.0,0.0,0.1,172.84666741698518
190,9500000,0.0,0.0,0.1,173.26124146803718
191,9550000,0.0,0.0,0.1,172.94153807116945
192,9600000,0.0,0.0,0.1,172.5504265556105
193,9650000,0.0,0.0,0.1,172.6684979847963
194,9700000,0.0,0.0,0.1,172.40285667932167
195,9750000,0.0,0.0,0.1,172.95839366769997
196,9800000,0.0,0.0,0.1,172.67473751654376
197,9850000,0.0,0.0,0.1,172.04254508654506
198,9900000,0.0,0.0,0.1,170.9332952463214
199,9950000,0.0,0.0,0.1,170.4243424083343
200,10000000,0.0,0.0,0.1,170.82153827879893
201,10050000,0.0,0.0,0.1,170.89403477906296
202,10100000,0.0,0.0,0.1,168.55079625180053
203,10150000,0.0,0.0,0.1,168.22540091263306
204,10200000,0.0,0.0,0.1,170.52794611095032
205,10250000,0.0,0.0,0.1,171.20253798061987
206,10300000,0.0,0.0,0.1,172.88221841313435
207,10350000,0.0,0.0,0.1,174.17361875660538
208,10400000,0.0,0.0,0.1,173.7043155388905
209,10450000,0.0,0.0,0.1,173.8145140959806
210,10500000,0.0,0.0,0.1,175.95824869961322
211,10550000,0.0,0.0,0.1,175.59912814283933
212,10600000,0.0,0.0,0.1,174.0861923367217
213,10650000,0.0,0.0,0.1,174.3355144585174
214,10700000,0.0,0.0,0.1,175.77394910980559
215,10750000,0.0,0.0,0.1,176.2014656923739
216,10800000,0.0,0.0,0.1,175.02355803341624
217,10850000,0.0,0.0,0.1,174.16521595661197
218,10900000,0.0,0.0,0.1,175.2098133312446
219,10950000,0.0,0.0,0.1,175.062916268568
220,11000000,0.0,0.0,0.1,177.70873641456615
221,11050000,0.0,0.0,0.1,177.54082274410638
222,11100000,0.0,0.0,0.1,176.46991466947966
223,11150000,0.0,0.0,0.1,178.04807387410153
224,11200000,0.0,0.0,0.1,178.5704134492539
225,11250000,0.0,0.0,0.1,176.1059689951488
226,11300000,0.0,0.0,0.1,178.34053976009727
227,11350000,0.0,0.0,0.1,176.67648564180624
228,11400000,0.0,0.043478260869565216,0.1,175.53519416316217
229,11450000,0.0,0.0,0.1,175.91399668409406
230,11500000,0.0,0.0,0.1,176.1551978491427
231,11550000,0.0,0.0,0.1,175.70078427816608
232,11600000,0.0,0.0,0.1,175.35466980802548
233,11650000,0.0,0.0,0.1,177.64473604083827
234,11700000,0.0,0.041666666666666664,0.1,127.72744670611884
235,11750000,0.0,0.0,0.1,176.42668868952993
236,11800000,0.0,0.0,0.1,177.73641138628332
237,11850000,0.0,0.041666666666666664,0.1,178.6175731874584
238,11900000,0.0,0.041666666666666664,0.1,177.32012655638417
239,11950000,0.0,0.0,0.1,178.59597075009904
240,12000000,0.0,0.125,0.1,178.44188232768863
241,12050000,0.0,0.041666666666666664,0.1,178.56174995496144
242,12100000,0.0,0.0,0.1,177.97201407498662
243,12150000,0.0,0.08333333333333333,0.1,178.16698702271373
244,12200000,0.0,0.043478260869565216,0.1,179.24015547077965
245,12250000,0.0,0.08333333333333333,0.1,179.50018791196527
246,12300000,0.0,0.08333333333333333,0.1,179.389919194194
247,12350000,0.0,0.24,0.1,180.3918424624143
248,12400000,0.0,0.08333333333333333,0.1,180.5290920199126
249,12450000,0.0,0.043478260869565216,0.1,180.24334299889873
250,12500000,0.0,0.08333333333333333,0.1,179.7705796542568
251,12550000,0.0,0.08333333333333333,0.1,179.99241163554052
252,12600000,0.0,0.041666666666666664,0.1,178.65443236054
253,12650000,0.0,0.0,0.1,178.82210994877858
254,12700000,0.0,0.043478260869565216,0.1,178.84140148294347
255,12750000,0.0,0.08333333333333333,0.1,179.06282148334515
256,12800000,0.0,0.043478260869565216,0.1,176.7045855154145
257,12850000,0.0,0.041666666666666664,0.1,177.90359230648403
258,12900000,0.0,0.0,0.1,176.42871605127166
259,12950000,0.0,0.0,0.1,175.6339394793952
260,13000000,0.0,0.0,0.1,176.72018678163428
261,13050000,0.0,0.0,0.1,177.37219841777897
262,13100000,0.0,0.0,0.1,175.98019806176015
263,13150000,0.0,0.041666666666666664,0.1,173.9443326246514
264,13200000,0.0,0.0,0.1,177.00323355920924
265,13250000,0.0,0.043478260869565216,0.1,174.3665076113848
266,13300000,0.0,0.0,0.1,175.8110513000218
267,13350000,0.0,0.0,0.1,176.26615498404453
268,13400000,0.0,0.0,0.1,175.28893216502755
